household_key,churn,churn_probability,risk_level,recency,tenure_days,purchase_frequency,discount_rate,median_basket_sales,median_basket_quantity,median_unique_products
1588,0,0.08760450260567629,Low Risk,3,579,0.38341968911917096,0.1115060892655182,13.940000000000001,6.0,5.0
935,0,0.08693951251307784,Low Risk,13,628,0.08917197452229299,0.08067653276955603,23.314999999999998,4263.0,1.5
1159,0,0.08685059463551478,Low Risk,2,571,0.38704028021015763,0.14455133462172048,12.99,6.0,4.0
2280,0,0.08665759731384012,Low Risk,0,631,0.3518225039619651,0.25865920647954993,31.86,23.5,11.5
712,0,0.08597030330225458,Low Risk,6,641,0.3837753510140406,0.16267698270257605,31.325,13.5,9.0
636,0,0.08565848187897922,Low Risk,3,612,0.35294117647058826,0.2516485581723145,30.490000000000002,24.0,14.0
88,0,0.08564678118616464,Low Risk,2,593,0.37099494097807756,0.20185984603208862,25.325000000000003,24.0,9.0
567,0,0.08563804459835457,Low Risk,0,649,0.37750385208012327,0.19270301197433487,8.45,4.0,3.0
825,0,0.08540921184724948,Low Risk,0,611,0.381342062193126,0.16207033355159334,33.31,28.0,6.0
929,0,0.08491388457435145,Low Risk,5,601,0.3860232945091514,0.21552970372571537,15.1,15.0,7.0
1190,0,0.0845170104672504,Low Risk,3,614,0.3941368078175896,0.16796832766241615,9.98,5.0,3.0
882,0,0.08326192932981626,Low Risk,0,581,0.3855421686746988,0.215654646991553,10.095,5.0,4.0
653,0,0.08289038418006248,Low Risk,0,592,0.38006756756756754,0.15644126882750545,35.13,21.0,8.0
2296,0,0.08218775658892827,Low Risk,4,568,0.3785211267605634,0.16760378517010976,33.870000000000005,14.0,12.0
1535,0,0.08200135894568085,Low Risk,2,598,0.38461538461538464,0.17147327214883282,16.885,8.0,6.5
85,0,0.08114800943296863,Low Risk,6,659,0.40515933232169954,0.20336014031851943,13.62,6.0,4.0
2064,0,0.08073613645075202,Low Risk,0,669,0.3811659192825112,0.11252590060894879,12.49,4.0,4.0
243,0,0.08072694888209243,Low Risk,0,623,0.38202247191011235,0.10663029854706138,26.53,16.0,6.5
1245,0,0.08038996255097067,Low Risk,0,613,0.3866231647634584,0.15595951002929692,10.09,6.0,4.0
294,0,0.08019534891782894,Low Risk,0,676,0.3801775147928994,0.28822013451560236,11.97,5.0,5.0
1776,0,0.07997334032723223,Low Risk,5,562,0.40747330960854095,0.18810726148362183,12.280000000000001,7.0,5.0
1004,0,0.07914727678743479,Low Risk,3,596,0.4110738255033557,0.11809124164365,10.99,4.0,2.0
955,0,0.07845426126915708,Low Risk,2,622,0.4003215434083601,0.1694585972611932,7.66,5.0,3.0
1852,0,0.07833570209403773,Low Risk,27,644,0.4906832298136646,0.1307991909328396,22.97,13.0,4.0
239,0,0.07765767607899178,Low Risk,5,650,0.39076923076923076,0.24846729226816824,13.33,9.0,8.0
998,0,0.07620172516967212,Low Risk,5,582,0.41924398625429554,0.24187193138232893,20.0,12.5,5.0
2343,0,0.07582882889798868,Low Risk,0,565,0.40530973451327434,0.1848102926473981,16.12,9.0,4.0
690,0,0.07514946449976016,Low Risk,0,660,0.39545454545454545,0.13558100775679502,14.55,5.0,4.0
2020,0,0.07501559713488734,Low Risk,0,621,0.3896940418679549,0.1502329420037896,21.27,8.0,7.0
1272,0,0.07428410613888162,Low Risk,1,648,0.38117283950617287,0.1374186678546633,34.95,14.0,11.0
2004,0,0.0739164106606142,Low Risk,1,612,0.3888888888888889,0.16205174615667534,24.29,10.5,9.0
1748,0,0.0736400294899463,Low Risk,0,565,0.40530973451327434,0.22087171385081206,15.03,8.0,5.0
397,0,0.07333959697662526,Low Risk,1,577,0.4090121317157712,0.14792563967246045,22.125,8.5,5.5
2184,0,0.07327724210084366,Low Risk,0,621,0.4074074074074074,0.13050363757349476,13.350000000000001,4.0,3.0
1694,0,0.07323971112846091,Low Risk,3,571,0.4133099824868651,0.20284973446372975,20.0,20.0,6.0
1366,0,0.07307159862703848,Low Risk,2,606,0.41089108910891087,0.17199846661802715,10.99,4.0,4.0
1337,0,0.07295876210449893,Low Risk,1,572,0.40559440559440557,0.2453982969254605,39.0,25.0,9.0
1854,0,0.07277559809468641,Low Risk,2,636,0.4088050314465409,0.10460826826970229,21.42,9.5,5.0
1461,0,0.07180783045235321,Low Risk,3,649,0.4221879815100154,0.14969359150840228,15.0,7.0,2.5
58,0,0.07180420924586628,Low Risk,3,598,0.4280936454849498,0.15625346742386798,35.49,20.0,5.0
1547,0,0.07159528498368024,Low Risk,0,637,0.41287284144427,0.1059784252444803,4.5,2.0,1.0
418,0,0.070905489536533,Low Risk,3,588,0.42857142857142855,0.13670133729569092,16.225,5.0,3.0
184,0,0.07028840227530378,Low Risk,0,583,0.41852487135506006,0.15250788800592105,21.494999999999997,10.0,4.0
386,0,0.07010862813676054,Low Risk,0,643,0.401244167962675,0.27185527524935776,10.97,9.5,5.5
413,0,0.07000639467717826,Low Risk,6,639,0.4350547730829421,0.09442109357463643,16.395000000000003,8.0,3.0
1078,0,0.06916423417457078,Low Risk,1,567,0.42857142857142855,0.12905431809300508,26.330000000000002,15.0,4.0
328,0,0.06883541766059545,Low Risk,2,614,0.3729641693811075,0.1127236022557018,68.8,28.0,21.0
2170,0,0.0685050312617493,Low Risk,0,618,0.41262135922330095,0.2170026990508723,16.669999999999998,8.0,5.0
2318,1,0.06802771970324657,Low Risk,59,580,0.6310344827586207,0.1726930894689361,10.795,4.0,3.0
1142,0,0.06788465033949988,Low Risk,1,641,0.42121684867394693,0.12767786420852553,31.295,32.5,5.0
1451,0,0.06645370822672002,Low Risk,0,568,0.43309859154929575,0.2513326547863439,16.86,7.5,3.0
1810,0,0.0664506754460167,Low Risk,4,582,0.44329896907216493,0.07577266399569763,11.04,2.0,2.0
553,0,0.06556270809071421,Low Risk,3,584,0.4246575342465753,0.15279450858326957,20.025,9.0,7.0
13,0,0.06554674350266286,Low Risk,0,581,0.4509466437177281,0.1480342342844183,40.980000000000004,31.0,2.0
6,0,0.06495364120499386,Low Risk,2,562,0.4288256227758007,0.1404537357134308,19.080000000000002,8.0,6.0
805,0,0.06469722973324132,Low Risk,0,671,0.4202682563338301,0.2522080312921087,10.335,7.5,3.5
702,0,0.06379421833790974,Low Risk,4,601,0.43760399334442596,0.18304056888215656,22.33,13.0,6.0
99,0,0.06372761023077063,Low Risk,0,596,0.4161073825503356,0.17421847404391408,17.445,9.0,7.0
788,0,0.06328610669680883,Low Risk,10,609,0.4630541871921182,0.2805702647657841,10.0,10.0,4.0
1274,0,0.06303702469365652,Low Risk,2,625,0.4192,0.08347966375562972,45.33,12.0,11.0
2233,0,0.06298807288258465,Low Risk,3,613,0.43882544861337686,0.1065326919174672,23.24,11.0,5.0
1041,0,0.06229924226497916,Low Risk,5,602,0.44019933554817275,0.15525344961561965,15.84,8.0,6.0
1029,0,0.06227579878824965,Low Risk,2,587,0.444633730834753,0.09862185007390036,33.83,36.0,5.0
2449,0,0.061517164238730646,Low Risk,5,645,0.4263565891472868,0.12997145974186203,28.77,12.0,10.0
161,0,0.06151016359377765,Low Risk,0,581,0.42857142857142855,0.19872208995093055,17.37,9.0,6.0
714,0,0.06104342924005128,Low Risk,1,629,0.4419713831478537,0.3487315190088384,10.3,5.0,3.0
304,0,0.06077546846398473,Low Risk,0,680,0.4294117647058823,0.2109078066869227,15.455,7.5,4.0
1917,0,0.06032488587705364,Low Risk,0,674,0.4169139465875371,0.17246151263401951,17.33,9.0,7.0
1527,0,0.05770426345442545,Low Risk,0,649,0.4576271186440678,0.10961823242781564,38.74,25.0,3.0
2223,1,0.05647155158189634,Low Risk,0,672,0.44345238095238093,0.18085116712626711,3.915,2.5,2.0
1584,0,0.056067890234899435,Low Risk,1,674,0.44510385756676557,0.11788501631552305,16.6,6.0,4.0
560,0,0.05560424078021599,Low Risk,5,662,0.4652567975830816,0.14019942184301037,13.89,6.0,3.0
2284,0,0.05468740039735933,Low Risk,0,575,0.43478260869565216,0.12737918358945463,44.71,18.0,12.0
389,0,0.05423421174405827,Low Risk,0,574,0.43902439024390244,0.22970436280548434,38.66,20.5,11.0
2012,0,0.05321252163755324,Low Risk,2,611,0.46808510638297873,0.22888345649417666,20.98,12.0,4.0
290,0,0.052863553106096015,Low Risk,4,596,0.45805369127516776,0.1972293485762295,14.18,9.0,7.0
1742,0,0.052741347497546,Low Risk,0,610,0.4557377049180328,0.11710144927536233,6.38,3.0,3.0
523,0,0.05253597284254637,Low Risk,0,600,0.45,0.11130081978996766,17.96,9.0,6.0
2412,0,0.051950585858113164,Low Risk,3,577,0.4610051993067591,0.2707000784306084,29.335,13.0,9.0
1397,0,0.05171594567909548,Low Risk,0,583,0.45454545454545453,0.17069625737205465,16.45,8.0,6.0
1491,0,0.050642145590446996,Low Risk,1,599,0.46243739565943237,0.14009490889044507,13.98,6.0,5.0
1835,0,0.05031660480421592,Low Risk,0,670,0.44925373134328356,0.13481344404752252,31.59,16.0,8.0
2252,0,0.048583529618362355,Low Risk,0,671,0.46944858420268254,0.2741427089885921,20.44,18.0,4.0
2244,0,0.0480583845190233,Low Risk,2,640,0.4703125,0.27208399092033025,9.99,6.0,5.0
1045,0,0.048042164460910246,Low Risk,0,610,0.4737704918032787,0.16762509527194253,10.01,5.0,3.0
2341,0,0.04736352451006614,Low Risk,6,631,0.48019017432646594,0.2799273195589667,13.47,9.0,7.0
1879,0,0.04668006388749229,Low Risk,1,584,0.464041095890411,0.16827927295680015,16.52,11.0,8.0
95,0,0.04597598459420914,Low Risk,1,593,0.48903878583473864,0.30637929831450733,10.145,5.0,3.0
1367,0,0.04492454800134795,Low Risk,3,655,0.4916030534351145,0.18873790859625078,27.695,23.0,5.0
1111,0,0.044102146607941206,Low Risk,4,646,0.48761609907120745,0.13486603546893688,18.14,8.0,6.0
2115,0,0.04408403126300349,Low Risk,0,607,0.5074135090609555,0.11709996348782548,37.165,31.5,2.0
351,0,0.04248394544993947,Low Risk,0,588,0.4880952380952381,0.22140723535791898,19.75,8.0,6.0
2427,0,0.042470444479099194,Low Risk,0,677,0.4844903988183161,0.25365618947950874,20.075000000000003,15.0,5.0
2385,0,0.04231810795854848,Low Risk,4,587,0.5161839863713799,0.12322752678002614,13.26,3.0,2.0
378,0,0.0411905896797806,Low Risk,4,617,0.5056726094003241,0.13962039702650236,10.005,5.0,4.0
1804,0,0.040926739548100506,Low Risk,1,581,0.5060240963855421,0.16549872120104217,27.060000000000002,16.0,5.0
1550,0,0.04048010369851869,Low Risk,1,626,0.4984025559105431,0.18517619710574382,3.4699999999999998,4.0,3.0
1534,0,0.03901017525656406,Low Risk,1,576,0.515625,0.13403883181951068,23.03,13.0,4.0
1829,0,0.038477426146267306,Low Risk,7,588,0.5306122448979592,0.13927170366895172,18.755,7.0,5.0
275,0,0.03812776051226301,Low Risk,1,581,0.5111876075731497,0.1884957219269429,17.0,10.0,5.0
2270,0,0.037176581583527574,Low Risk,0,605,0.5024793388429752,0.2762171815071704,11.045,7.0,6.0
883,0,0.03717439626202265,Low Risk,0,643,0.5085536547433903,0.12034315639331801,23.8,9.0,5.0
1892,0,0.037004638971614025,Low Risk,0,575,0.5234782608695652,0.2320923092124404,8.99,4.0,2.0
468,0,0.036857776381825746,Low Risk,1,627,0.5135566188197768,0.15550624133148405,12.85,5.0,4.0
591,0,0.03684787662762252,Low Risk,1,630,0.5047619047619047,0.16460244543689262,29.354999999999997,11.0,8.0
125,0,0.036497057174736044,Low Risk,0,670,0.517910447761194,0.19367364149923477,20.77,10.0,3.0
454,0,0.03640192740645958,Low Risk,0,672,0.5,0.31616156704576864,18.67,10.0,7.0
1430,0,0.03635398855602394,Low Risk,2,604,0.5380794701986755,0.12064253444140778,32.0,70.0,2.0
1130,0,0.0362738685702953,Low Risk,0,681,0.5080763582966226,0.2615025803890433,10.92,6.0,4.0
2360,0,0.0359155973420654,Low Risk,3,627,0.529505582137161,0.14786059332200394,21.35,13.5,4.0
1476,0,0.035029248314991726,Low Risk,0,647,0.5224111282843895,0.09668966624592451,25.04,10.0,4.0
898,0,0.0344352596918294,Low Risk,0,576,0.5173611111111112,0.14311696720350348,23.46,12.0,7.0
2322,0,0.03440780357003228,Low Risk,1,615,0.5138211382113821,0.1013029986995764,50.394999999999996,26.5,11.0
1998,0,0.034375464037618604,Low Risk,2,614,0.5260586319218241,0.24916232948940367,5.22,5.0,4.0
400,0,0.034321584396431466,Low Risk,0,573,0.5235602094240838,0.09974625409294852,40.75,18.0,8.0
575,0,0.03431227755283213,Low Risk,0,678,0.5,0.14648167335026152,26.74,16.0,9.0
2312,0,0.03411897511744648,Low Risk,0,588,0.5119047619047619,0.17620326631718414,35.86,15.0,10.0
263,0,0.03407220052480063,Low Risk,3,584,0.5325342465753424,0.186725348694217,12.48,6.0,5.0
511,0,0.03400427146963783,Low Risk,5,655,0.5419847328244275,0.2199276463380879,10.45,5.0,3.0
2334,0,0.033730224977473446,Low Risk,0,670,0.5194029850746269,0.15337809891791956,12.915,5.0,4.0
2351,0,0.03351378196612316,Low Risk,0,582,0.5274914089347079,0.21149761634319075,39.88,27.0,8.0
1277,0,0.03328273833196251,Low Risk,7,580,0.5551724137931034,0.19098491189217384,11.695,5.0,4.0
641,0,0.03327203391219769,Low Risk,1,651,0.5238095238095238,0.17877483817805034,22.05,7.0,6.0
1566,0,0.03323757613582401,Low Risk,0,587,0.534923339011925,0.10984205622249399,22.189999999999998,9.0,4.0
131,0,0.03214384051238526,Low Risk,1,656,0.5335365853658537,0.20071043569766464,10.305,4.0,3.5
742,0,0.03166244141339704,Low Risk,1,608,0.5345394736842105,0.1611009117055082,6.18,4.0,4.0
696,0,0.0313702959805528,Low Risk,3,565,0.5469026548672566,0.16863986982034174,36.07,21.0,8.0
2264,0,0.03126987766872374,Low Risk,0,567,0.527336860670194,0.1443444550239525,43.980000000000004,15.0,11.0
1475,0,0.031170864367483654,Low Risk,4,568,0.5669014084507042,0.1701295831182733,22.875,16.0,3.0
1762,0,0.030203953502192078,Low Risk,0,589,0.5500848896434635,0.17848965142904188,32.195,43.0,5.0
2085,0,0.03014079139330452,Low Risk,0,628,0.5382165605095541,0.2269837652674526,22.0,14.0,6.0
676,0,0.029894657574499876,Low Risk,3,670,0.5328358208955224,0.18829650811432277,25.27,12.0,9.0
1975,0,0.029309516120947916,Low Risk,0,636,0.5471698113207547,0.1045212536131054,33.98,13.0,6.0
510,0,0.029004078596977782,Low Risk,3,595,0.5630252100840336,0.15559246296156828,9.17,5.0,3.0
1620,0,0.02887675388026591,Low Risk,0,614,0.5407166123778502,0.2568728920300261,20.0,13.0,7.0
2207,0,0.028100659502870547,Low Risk,3,661,0.5597579425113465,0.20368196777250405,5.205,4.0,3.0
2019,0,0.02774711779964776,Low Risk,0,579,0.5457685664939551,0.19019866278458852,30.064999999999998,15.0,9.0
1146,0,0.02753710658418419,Low Risk,0,586,0.5597269624573379,0.2385402872567994,18.994999999999997,9.0,5.0
1229,0,0.02696482020463995,Low Risk,1,654,0.5519877675840978,0.09210334556781476,35.28,20.0,8.0
2323,0,0.02644794802887736,Low Risk,4,571,0.04903677758318739,0.06508540211603624,23.365000000000002,6738.0,1.0
1452,0,0.025075674567520585,Low Risk,6,622,0.5932475884244373,0.12362196698621833,2.79,2.0,2.0
906,0,0.023883953708191113,Low Risk,0,630,0.5841269841269842,0.19542613453303576,16.985,13.0,3.0
2139,0,0.02385429462052589,Low Risk,1,620,0.5887096774193549,0.12296632945135141,3.49,2.0,1.0
1631,0,0.02366758084034972,Low Risk,0,585,0.5709401709401709,0.2501974697306748,15.17,8.5,7.0
253,0,0.02330947055745033,Low Risk,1,662,0.5634441087613293,0.30487972625144616,20.0,14.0,9.0
1206,0,0.023203461630260148,Low Risk,4,629,0.5977742448330684,0.2069569323391111,8.15,4.0,3.0
2194,0,0.02299641772772701,Low Risk,1,659,0.582701062215478,0.15407470534694562,12.975000000000001,5.0,4.0
358,0,0.022541928821843516,Low Risk,1,592,0.5844594594594594,0.12283052204751434,24.244999999999997,9.0,7.0
2400,0,0.02176749370073473,Low Risk,2,577,0.6239168110918544,0.27988196907279794,25.0,28.5,1.5
307,0,0.021359759856934914,Low Risk,4,642,0.6121495327102804,0.2152409211437658,5.01,2.0,2.0
2083,0,0.02106452047881014,Low Risk,0,605,0.596694214876033,0.15540403091034094,18.57,7.0,5.0
27,0,0.020840780181345987,Low Risk,0,647,0.5842349304482226,0.08626419094197171,13.52,8.0,6.0
1907,0,0.020608632843247925,Low Risk,2,572,0.6136363636363636,0.19617789297806348,15.24,10.0,4.0
20,0,0.020382169635120073,Low Risk,0,601,0.6089850249584027,0.11327786593472573,15.67,6.0,3.0
2198,0,0.020271515609907427,Low Risk,0,631,0.6006339144215531,0.16230791032809275,12.09,6.0,4.0
1823,0,0.02019916277188643,Low Risk,0,566,0.6201413427561837,0.18237038503144612,15.65,7.0,2.0
1609,0,0.018481660727214036,Low Risk,0,640,0.615625,0.089957466830476,44.254999999999995,51.5,7.0
982,0,0.018443378730393343,Low Risk,2,614,0.6319218241042345,0.13779687133811036,24.0,57.0,3.0
40,0,0.018379552813789207,Low Risk,1,606,0.6155115511551155,0.09989861100366879,28.36,19.0,7.0
661,0,0.01817571993065313,Low Risk,0,582,0.6288659793814433,0.09313724877082345,9.58,2.0,2.0
2467,0,0.017944680889748432,Low Risk,3,592,0.6266891891891891,0.396343179318068,23.59,12.0,8.0
1326,0,0.017928584508177865,Low Risk,1,599,0.6360601001669449,0.18323148617603752,11.83,5.0,2.0
1740,0,0.017406172230613255,Low Risk,0,591,0.6175972927241963,0.11650085793402465,28.42,15.0,8.0
1305,1,0.01677755762743733,Low Risk,0,587,0.6354344122657581,0.17734574529354832,14.18,6.0,4.0
2263,0,0.016775074545454922,Low Risk,11,664,0.6626506024096386,0.18505666896902387,7.79,4.0,4.0
1314,0,0.016755058979294316,Low Risk,0,635,0.6409448818897637,0.106433880073507,25.22,14.0,3.0
1166,0,0.01525480324818834,Low Risk,0,605,0.656198347107438,0.2094958823217322,19.0,14.0,3.0
19,0,0.014806948027179145,Low Risk,1,608,0.662828947368421,0.2717140618721641,14.72,9.0,3.0
2040,0,0.01478061637411862,Low Risk,10,606,0.6914191419141914,0.204325636418804,3.49,2.0,2.0
1856,0,0.013572572114283445,Low Risk,1,664,0.6656626506024096,0.18792673999419884,2.49,2.0,2.0
143,0,0.013329350459850437,Low Risk,3,581,0.685025817555938,0.24456542681996354,10.32,7.0,3.0
1098,0,0.012103231135563981,Low Risk,1,631,0.6767036450079239,0.19996599312305377,17.580000000000002,9.0,6.0
1936,0,0.011625348200107829,Low Risk,9,641,0.719188767550702,0.15680504172071943,2.99,2.0,2.0
800,0,0.011595570773404978,Low Risk,0,623,0.6789727126805778,0.16905230440091634,16.22,7.0,6.0
334,0,0.011319560807520805,Low Risk,0,654,0.6926605504587156,0.29396961261227716,2.25,2.0,2.0
1767,0,0.010601749104926781,Low Risk,2,666,0.7087087087087087,0.20094123867186933,5.914999999999999,3.0,2.0
2261,0,0.010002051095217502,Low Risk,1,573,0.7242582897033158,0.12802390396971033,10.0,4.0,2.0
728,0,0.009804101685307204,Low Risk,4,636,0.7327044025157232,0.14493781872064676,18.765,8.0,3.0
1778,0,0.009754453575794526,Low Risk,0,598,0.4197324414715719,0.12216058808426684,23.18,3862.0,1.0
1598,0,0.009481555185678869,Low Risk,6,572,0.7482517482517482,0.18715655029326617,5.28,3.0,2.0
1770,0,0.009345352714417148,Low Risk,1,632,0.7262658227848101,0.16217196531111183,12.76,5.0,3.0
631,0,0.009190614243755169,Low Risk,1,652,0.7177914110429447,0.16101871724814504,14.350000000000001,9.0,5.0
1289,0,0.008993722622560235,Low Risk,0,679,0.7260677466863034,0.14500775924181122,1.84,1.0,1.0
198,0,0.007840855947577408,Low Risk,0,602,0.7524916943521595,0.21171712313028115,4.36,3.0,2.0
1753,0,0.007169694773589821,Low Risk,3,584,0.7756849315068494,0.14162000746547218,2.69,2.0,2.0
534,0,0.007035790897500087,Low Risk,0,571,0.7688266199649737,0.13427567545737248,2.37,2.0,2.0
768,0,0.006796702719824512,Low Risk,2,571,0.7828371278458844,0.22451869167759467,9.67,6.0,3.0
376,0,0.006734756472741416,Low Risk,0,620,0.7645161290322581,0.13467208858141233,8.24,5.0,4.0
936,0,0.006134771269903374,Low Risk,2,614,0.7964169381107492,0.2479244966895598,4.98,2.0,2.0
68,0,0.005775161560618839,Low Risk,1,676,0.7928994082840237,0.20514143543228627,2.19,2.0,2.0
707,0,0.005451918623565488,Low Risk,0,579,0.8065630397236615,0.11468001176604879,33.82,15.0,6.0
1379,0,0.005430535285135235,Low Risk,0,602,0.8023255813953488,0.17130023752570142,20.560000000000002,11.0,5.0
853,0,0.005338805069696884,Low Risk,0,617,0.8087520259319287,0.041268014365331174,25.0,6.0,4.0
1419,0,0.004676960287666133,Low Risk,0,614,0.8241042345276873,0.3026072983038679,9.295,5.0,4.0
1489,0,0.0042739887965902055,Low Risk,1,616,0.8409090909090909,0.22882555694857346,20.0,14.0,5.0
771,0,0.004191514396840987,Low Risk,3,564,0.8421985815602837,0.24964691587261092,12.32,7.0,7.0
842,0,0.004060149397029679,Low Risk,2,567,0.8677248677248677,0.1929096198412307,7.015,3.0,1.0
1653,0,0.003789271368140006,Low Risk,1,591,0.8595600676818951,0.22685104430418424,25.28,20.0,6.0
957,0,0.0037216804513167693,Low Risk,5,647,0.8763523956723338,0.18739220676867266,3.92,2.0,2.0
1579,0,0.00363474697788808,Low Risk,0,668,0.8622754491017964,0.17897668451629403,15.155000000000001,7.0,3.0
718,0,0.0034511024862052854,Low Risk,0,681,0.8634361233480177,0.21213871622162084,21.575,15.0,5.0
1058,0,0.0033600187204226016,Low Risk,0,619,0.8804523424878837,0.16838672620481368,2.8600000000000003,2.0,1.0
2086,0,0.0030472990306552503,Low Risk,0,605,0.8925619834710744,0.16039467890168896,4.59,2.0,2.0
2219,0,0.0027616688618771713,Low Risk,112,490,0.044897959183673466,0.01946143610656405,50.045,15902.0,1.0
